timestamp,PE_I_T1,PE_I_T2,PE_I_T3,PE_I_T4,PE_I_T5,PE_I_T6,PE_I_T7,PE_I_T8,PE_I_T9,PE_I_T10,PE_I_T11,PE_I_T12,PE_I_T13,PE_I_T14,PE_I_T15,PE_I_T16,PE_I_T17,PE_I_T18,PE_I_T19,PE_I_T20,PE_I_T21,PE_I_T22,PE_I_T23,PE_I_T24,PE_I_T25,PE_I_T26,PE_I_T27,PE_I_T28,PE_I_T29,PE_I_T30,PE_I_T31,PE_I_T32,PE_II_T1,PE_II_T2,PE_II_T3,PE_II_T4,PE_II_T5,PE_II_T6,PE_II_T7,PE_II_T8,PE_II_T9,PE_II_T10,PE_II_T11,PE_II_T12,PE_II_T13,PE_II_T14,PE_II_T15,PE_II_T16,PE_II_T17,PE_II_T18,PE_II_T19,PE_II_T20,PE_II_T21,PE_II_T22,PE_II_T23,PE_II_T24,PE_II_T25,PE_II_T26,PE_II_T27,PE_II_T28,PE_II_T29,PE_II_T30,PE_II_T31,PE_II_T32,PE_II_T33,PE_II_T34,PE_II_T35,PE_II_T36,PE_II_T37,PE_II_T38,PE_II_T39,PE_II_T40,PE_II_T41,PE_II_T42,PE_II_T43,PE_II_T44,PE_II_T45,PE_II_T46,PE_II_T47,PE_II_T48,PE_II_T49,PE_II_T50,PE_II_T51,PE_II_T52,PE_II_T53,PE_II_T54,PE_II_T55,PE_II_T56,PE_II_T57,PE_II_T58,PE_II_T59,PE_II_T60,PE_II_T61,PE_II_T62,PE_II_T63,PE_II_T64,PE_III_T1,PE_III_T2,PE_III_T3,PE_III_T4,PE_III_T5,PE_III_T6,PE_III_T7,PE_III_T8,PE_III_T9,PE_III_T10,PE_III_T11,PE_III_T12,PE_III_T13,PE_III_T14,PE_III_T15,PE_III_T16,PE_III_T17,PE_III_T18,PE_III_T19,PE_III_T20,PE_III_T21,PE_III_T22,PE_III_T23,PE_III_T24,PE_III_T25,PE_III_T26,PE_III_T27,PE_III_T28,PE_III_T29,PE_III_T30,PE_III_T31,PE_III_T32,PE_III_T33,PE_III_T34,PE_III_T35,PE_III_T36,PE_III_T37,PE_III_T38,PE_III_T39,PE_III_T40,PE_III_T41,PE_III_T42,PE_III_T43,PE_III_T44,PE_III_T45,PE_III_T46,PE_III_T47,PE_III_T48,PE_III_T49,PE_III_T50,PE_III_T51,PE_III_T52,PE_III_T53,PE_III_T54,PE_III_T55,PE_III_T56,PE_III_T57,PE_III_T58,PE_III_T59,PE_III_T60,PE_III_T61,PE_III_T62,PE_III_T63,PE_III_T64
2021-12-14 23:00:00 UTC,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,19.241499,19.241499,19.241499,19.241499,17.826016,22,22,19.24633,16.590072,16.590072,16.584903,16.584903,15.452892,19.24633,19.241499,16.584903,14.765415,14.770584,14.765415,14.770584,13.519686,16.590072,16.584903,22,14.765415,12.976941,12.976941,12.98211,12.98211,11.715,14.770584,14.765415,19.24633,22,11.3325,11.3325,11.33625,11.3325,10.48875,12.976941,12.971772,16.584903,19.241499,22,10.40625,10.41,10.40625,10.39875,10.2825,11.32875,11.34375,14.765415,16.590072,19.241499,10.21125,10.2075
2021-12-15 00:00:00 UTC,20.458911,19.787402,17.122479,21.512069,19.541021,22,19.512035,19.193189,21.927535,20.16422,18.903329,19.328457,21.56521,22,19.255992,19.859867,19.458894,22,19.497542,22,20.231854,20.227023,20.227023,20.429925,22,22,22,22,22,22,22,22,21.497576,19.34295,19.299471,19.29464,18.603807,17.927467,16.879536,21.492745,19.758416,19.758416,19.695613,18.695596,17.763213,17.112141,21.502407,20.458911,20.458911,19.816388,19.082076,17.94196,16.80717,18.357426,19.106231,21.531393,21.46859,21.46859,19.710106,19.405753,18.821202,17.173831,17.405719,19.845374,21.748788,21.748788,21.748788,19.096569,17.207648,19.63281,19.260823,17.888819,18.309116,15.41154,18.990287,22,22,22,19.48788,15.690666,14.475951,19.966149,18.347764,17.579635,20.681137,19.410584,18.32844,22,17.497508,11.8575,15.354681,21.024138,16.915719,15.938778,18.743906,20.236685,22,22,22,22,22,22,22,22,16.517706,16.517706,16.517706,16.517706,16.078341,22,22,16.522875,11.42625,11.43,11.42625,11.42625,10.8675,16.517706,16.517706,11.43,7.434374,7.437111,7.437111,7.439848,7.308472,11.43,11.42625,22,7.437111,6.542112,6.539375,6.542112,6.542112,6.481898,7.437111,7.437111,16.517706,22,6.19725,6.199987,6.199987,6.19725,6.164406,6.539375,6.539375,11.42625,16.517706,22,6.052189,6.052189,6.052189,6.052189,6.027556,6.19725,6.19725,7.437111,11.43,16.517706,5.981027,5.975553
2021-12-15 01:00:00 UTC,21.004814,19.792233,17.386395,21.024138,19.917839,22,19.830881,19.565176,22,20.193206,19.313964,19.357443,21.719802,22,19.251161,20.183544,19.647303,22,19.869529,22,20.333305,20.313981,20.313981,20.024121,22,22,22,22,22,22,22,22,22,19.995135,19.835712,19.835712,19.24633,18.637624,18.140031,22,20.304319,20.299488,20.284995,19.309133,18.487863,17.999932,22,20.970997,20.970997,20.74394,19.565176,18.541004,17.753551,18.884005,19.400922,22,22,22,20.425094,20.371953,19.043428,17.647269,18.207665,20.434756,22,22,22,19.864698,18.454046,20.874377,19.038597,18.338102,18.589314,15.974961,19.560345,22,22,22,19.444401,16.590072,17.024268,20.975828,18.304285,17.874326,20.88887,19.647303,18.830864,22,17.212479,12.31014,17.980608,20.700461,18.985456,16.207566,20.342967,19.946825,22,22,22,22,22,22,22,22,14.755077,14.755077,14.755077,14.755077,14.755077,22,22,14.755077,8.80125,8.80125,8.80125,8.80125,8.79375,14.755077,14.755077,8.80125,6.043978,6.043978,6.043978,6.043978,6.030293,8.80125,8.80125,22,6.043978,5.264615,5.264615,5.264615,5.264615,5.250911,6.043978,6.043978,14.755077,22,4.993961,4.993961,4.993961,4.993961,4.978544,5.264615,5.264615,8.80125,14.755077,22,4.848356,4.848356,4.848356,4.848356,4.838078,4.993961,4.993961,6.043978,8.80125,14.755077,4.762706,4.762706
2021-12-15 02:00:00 UTC,22,21.66183,20.400939,22,21.637675,22,21.555548,21.241533,22,21.642506,21.289843,20.946842,22,22,20.951673,21.840577,21.289843,22,22,22,21.942028,21.864732,21.864732,21.207716,22,22,22,22,22,22,22,22,22,22,21.95169,21.95169,21.656999,21.313998,21.173899,22,22,22,22,21.681154,21.251195,21.17873,22,22,22,22,21.681154,21.159406,20.908194,21.313998,21.357477,22,22,22,22,22,21.410618,20.956504,20.821236,22,22,22,22,22,22,22,21.46859,20.787419,21.014476,18.347764,21.927535,22,22,22,21.458928,20.207699,22,22,20.323643,20.347798,22,21.56521,21.198054,22,19.512035,17.029437,22,22,22,18.226989,22,21.56521,22,22,22,22,22,22,22,22,14.698218,14.698218,14.698218,14.698218,14.698218,22,22,14.698218,8.72625,8.72625,8.72625,8.72625,8.72625,14.698218,14.698218,8.72625,6.013871,6.013871,6.013871,6.013871,6.013871,8.72625,8.72625,22,6.013871,5.249198,5.249198,5.249198,5.249198,5.249198,6.013871,6.013871,14.698218,22,4.978544,4.980257,4.978544,4.978544,4.978544,5.249198,5.249198,8.72625,14.698218,22,4.834652,4.834652,4.834652,4.834652,4.834652,4.973405,4.978544,6.013871,8.72625,14.698218,4.749002,4.749002
2021-12-15 03:00:00 UTC,20.787419,20.956504,18.164186,22,20.545869,22,20.589348,20.246347,22,21.376801,20.024121,20.589348,22,22,20.637658,20.845391,20.627996,22,20.642489,22,21.429942,21.429942,21.429942,22,22,22,22,22,22,22,22,22,22,20.338136,20.333305,20.318812,19.690782,18.980625,17.801861,22,20.74394,20.74394,20.608672,19.82605,18.961301,18.202834,22,21.400956,21.405787,20.570024,20.227023,19.188358,17.879157,19.454063,19.908177,22,22,22,20.748771,19.811557,20.169051,18.333271,18.159355,20.193206,22,22,22,20.21253,18.198003,19.927501,20.637658,18.85985,19.265654,16.23858,19.908177,22,22,22,20.956504,16.802001,14.770584,20.289826,19.806726,18.574821,21.096603,20.338136,19.531359,22,19.574838,12.821871,14.574162,22,16.248918,17.284944,18.386412,21.811591,22,22,22,22,22,22,22,22,14.682711,14.682711,14.677542,14.682711,14.682711,22,22,14.677542,9.45,9.44625,9.45,9.45,9.44625,14.677542,14.677542,9.45,6.996454,6.993717,6.99098,6.99098,6.993717,9.44625,9.45,22,6.993717,6.405262,6.407999,6.405262,6.402525,6.402525,6.974558,6.993717,14.677542,22,6.208198,6.205461,6.205461,6.208198,6.205461,6.353259,6.407999,9.44625,14.677542,22,6.134299,6.134299,6.134299,6.134299,6.137036,6.175354,6.205461,6.993717,9.45,14.677542,6.109666,6.11514
2021-12-15 04:00:00 UTC,18.217327,22,17.075958,21.995169,19.024104,21.792267,19.574838,18.478201,21.594196,20.434756,18.922653,19.120724,22,20.381615,20.574855,19.5845,19.5845,22,19.328457,22,20.608672,20.608672,20.623165,22,22,22,22,22,22,22,22,22,17.468522,16.750311,16.75548,16.03182,14.853288,14.331219,11.41875,17.50717,17.212479,17.212479,16.316115,14.703387,14.341557,13.855671,17.642438,17.627945,17.632776,16.476354,14.615514,13.762629,14.32605,16.683114,19.521697,18.028918,18.033749,18.03858,16.579734,14.460444,12.604773,14.27436,15.732018,17.560311,19.236668,19.236668,19.236668,17.381564,14.548317,11.85,12.687477,16.528044,16.693452,11.34,13.442151,22,22,22,19.236668,16.176552,11.43,10.5075,16.486692,21.057955,16.791663,13.328433,15.116907,22,22,13.504179,10.93125,16.223073,10.20375,20.483066,15.15309,14.961837,22,22,22,22,22,22,22,22,14.605176,14.605176,14.600007,14.605176,14.605176,22,22,14.600007,10.25625,10.25625,10.26,10.26,10.25625,14.600007,14.600007,10.25625,8.107676,8.104939,8.104939,8.102202,8.104939,10.23,10.26,22,8.104939,7.825765,7.828502,7.825765,7.823028,7.823028,8.00367,8.104939,14.600007,22,7.781973,7.781973,7.779236,7.78471,7.781973,7.760077,7.828502,10.25625,14.600007,22,7.776499,7.776499,7.776499,7.776499,7.779236,7.740918,7.781973,8.104939,10.25625,14.600007,7.776499,7.781973
2021-12-15 05:00:00 UTC,17.55548,20.01929,22,19.97098,18.623131,20.048276,19.1014,18.405736,20.35746,19.29464,19.352612,18.632793,21.08211,18.922653,20.21253,19.362274,19.367105,22,19.362274,20.284995,20.280164,20.280164,20.652151,22,20.656982,20.656982,20.661813,22,22,22,22,22,8.7975,8.7825,8.77125,8.66625,8.5425,8.48625,6.736439,8.98875,8.9925,8.9025,8.67,8.535,8.44875,8.39625,10.18875,10.18875,9.67125,8.82375,8.58375,8.34,8.206208,10.66875,18.309116,13.157856,13.163025,12.501393,10.0425,9.2625,8.2875,8.009144,8.34,17.787368,16.817508,16.817508,16.109355,12.992448,12.646125,8.99625,7.762814,8.083043,14.238177,11.28,8.47125,22,22,21.724633,16.641762,16.812339,12.801195,7.776499,8.050199,19.43957,16.745142,10.59375,7.970826,22,22,21.90338,10.8975,10.90875,10.1925,20.289826,15.1014,11.65125,19.908177,19.908177,19.908177,19.908177,19.908177,19.908177,19.908177,19.908177,13.028631,13.028631,13.028631,13.028631,13.028631,19.908177,19.908177,13.023462,9.86625,9.86625,9.87,9.87,9.86625,13.023462,13.028631,9.87,9.16125,9.16125,9.1575,9.1575,9.16125,9.57375,9.87,19.908177,9.16125,9.12,9.12375,9.12,9.12,9.11625,8.91,9.16125,13.023462,19.908177,9.12,9.12,9.11625,9.12375,9.12,8.97375,9.12375,9.86625,13.023462,19.908177,9.12,9.11625,9.12,9.11625,9.12375,9.03,9.12,9.16125,9.86625,13.023462,9.12,9.07125
2021-12-15 06:00:00 UTC,18.149693,16.848522,21.937197,16.967409,15.92844,17.143155,16.176552,16.409157,17.536156,16.254087,16.900212,16.455678,18.946808,16.512537,17.106972,16.998423,16.998423,22,18.304285,17.396057,17.400888,17.396057,18.439553,22,18.434722,18.434722,18.439553,22,22,22,22,22,5.374247,5.372534,5.317718,5.262902,5.240633,5.220077,5.184104,5.570477,5.573214,5.418785,5.343413,5.288597,5.262902,5.168687,6.284834,6.282097,5.748382,5.487305,5.465036,5.377673,5.196095,6.317678,12.837378,8.62875,8.6325,6.769283,6.013871,6.221883,5.811333,5.293736,5.192669,19.700444,14.388078,14.388078,11.29125,7.59312,8.4375,7.83945,5.655324,5.348552,10.67625,13.581714,6.484635,22,22,17.830847,13.007955,14.176149,13.96422,7.48364,6.101455,16.052496,19.396091,11.1825,6.257464,20.574855,22,22,14.527641,10.3875,11.53125,16.776156,19.743923,11.23125,18.874343,18.874343,18.874343,18.874343,18.874343,18.874343,18.874343,18.874343,13.866009,13.866009,13.866009,13.866009,13.866009,18.874343,18.874343,13.86084,11.94,11.93625,11.94,11.94,11.93625,13.44732,13.866009,11.94,11.25375,11.25,11.25,11.24625,11.25,11.02125,11.94,18.874343,11.25,11.25,11.25375,11.25,11.25,11.24625,10.86,11.25,13.86084,18.874343,11.25,11.25,11.24625,11.25375,11.25,11.0175,11.25375,11.94,13.86084,18.874343,11.25,11.08875,11.0925,11.08875,11.0925,11.04,11.25,11.25375,11.94,13.86084,11.0925,10.75875
2021-12-15 07:00:00 UTC,15.778539,11.61375,20.313981,12.217098,11.295,13.219884,11.54625,11.4225,14.698218,12.289464,12.031014,11.89125,17.01393,13.778136,12.966603,12.966603,12.966603,22,16.409157,14.315712,14.315712,14.310543,16.414326,22,16.409157,16.409157,16.414326,22,22,22,22,22,4.349873,4.349873,4.250519,4.185425,4.158017,4.135748,4.957988,4.577702,4.577702,4.408115,4.291631,4.295057,4.223111,4.181999,5.035073,5.035073,4.701038,4.476635,4.517747,4.390985,4.315613,5.233781,9.6225,6.514742,6.514742,5.338274,4.831226,4.911737,4.803818,4.582841,4.334456,16.419495,12.677139,12.677139,8.148731,5.690905,5.970079,5.912602,5.233781,4.632518,8.4075,14.0676,5.64985,22,22,15.215118,10.2525,11.745,11.7225,8.80875,5.360543,13.871178,19.985473,11.17125,5.480453,17.855002,20.671475,20.642489,17.386395,9.99,14.403585,14.548317,20.106248,11.23125,17.980608,17.980608,17.980608,17.980608,17.980608,17.980608,17.980608,17.980608,15.680328,15.680328,15.680328,15.685497,15.680328,17.980608,17.980608,15.675159,15.297822,15.297822,15.302991,15.302991,15.297822,11.76,15.680328,15.302991,15.225456,15.220287,15.220287,15.220287,15.225456,12.578928,15.302991,17.980608,15.225456,15.20478,15.209949,15.20478,15.20478,15.20478,14.320881,15.225456,15.680328,17.980608,15.20478,14.212332,14.212332,14.212332,14.212332,14.072769,15.209949,15.302991,15.680328,17.980608,14.212332,12.909744,12.909744,12.909744,12.914913,12.894237,14.212332,14.227839,15.297822,15.680328,12.909744,12.010338
2021-12-15 08:00:00 UTC,12.20676,8.162416,18.855019,8.165153,8.104939,8.27625,8.080306,8.162416,9.66375,8.102202,8.159679,8.159679,13.736784,9.15375,8.233578,8.233578,8.233578,20.627996,13.049307,9.195,9.19875,9.195,13.054476,20.627996,13.049307,13.049307,13.054476,20.627996,20.627996,20.627996,20.627996,20.627996,3.875372,3.875372,3.738645,3.656254,3.710597,3.684302,4.483487,4.068941,4.068941,3.841112,3.728127,3.806852,3.791235,3.757928,4.444088,4.444088,4.019264,3.847964,3.967874,3.966161,3.918197,4.74215,6.900659,5.293736,5.293736,4.370429,4.060376,4.27964,4.288205,4.24538,3.895928,10.90125,10.32,10.32,5.194382,4.512608,4.978544,4.987109,5.041925,4.212833,6.539375,11.8875,5.004239,20.371953,20.371953,10.52625,5.844177,8.036514,8.041988,9.03,5.007665,10.97625,16.409157,8.156942,5.161835,13.002786,16.264425,16.233411,18.091721,10.005,16.057665,11.13,16.435002,11.4525,14.419092,14.419092,14.419092,14.419092,14.419092,14.419092,14.419092,14.419092,9.43125,9.43125,9.43125,9.43125,9.43125,14.419092,14.419092,9.4275,8.65875,8.655,8.65875,8.65875,8.655,8.9475,9.43125,8.6625,8.65875,8.65875,8.655,8.655,8.65875,7.721759,8.65875,14.419092,8.65875,8.655,8.65875,8.65875,8.655,8.655,8.080306,8.65875,9.4275,14.419092,8.65875,8.655,8.655,8.65875,8.65875,8.27625,8.65875,8.65875,9.4275,14.419092,8.655,8.31375,8.3175,8.31375,8.3175,8.26875,8.655,8.65875,8.65875,9.4275,8.3175,7.979037
2021-12-15 09:00:00 UTC,9.52875,5.014517,17.74872,5.074472,4.985396,5.25605,5.041925,5.012804,6.022082,5.235494,5.065907,5.065907,10.785,5.939972,5.237207,5.237207,5.237207,19.579669,10.2825,5.942709,5.945446,5.939972,10.2825,19.579669,10.2825,10.2825,10.2825,19.579669,19.579669,19.579669,19.579669,19.579669,3.656254,3.656254,3.528285,3.419599,3.402069,3.426611,4.980257,3.846251,3.846251,3.631712,3.456412,3.472189,3.50199,3.566851,4.204268,4.204268,3.813704,3.516014,3.587887,3.626453,3.726374,4.563998,6.397051,5.012804,5.012804,4.164869,3.619441,3.777211,3.842825,4.015838,3.761434,9.90375,9.25875,9.25875,4.990535,3.986717,4.223111,4.33103,4.671917,4.144313,6.725491,11.5275,4.445801,19.328457,19.328457,9.9,4.898033,5.345126,5.644376,7.234573,5.083037,11.03625,13.762629,6.158932,6.153458,10.0725,12.506562,13.080321,15.504582,11.83125,15.163428,9.38625,13.928037,13.933206,15.173766,15.173766,15.173766,15.173766,15.173766,15.173766,15.173766,15.173766,7.872294,7.872294,7.872294,7.872294,7.872294,15.173766,15.173766,7.869557,6.503794,6.501057,6.503794,6.503794,6.501057,7.869557,7.872294,6.506531,6.394314,6.391577,6.391577,6.38884,6.391577,6.30673,6.506531,15.173766,6.391577,6.386103,6.391577,6.38884,6.386103,6.386103,6.123351,6.391577,7.869557,15.173766,6.38884,6.386103,6.386103,6.38884,6.38884,6.230094,6.391577,6.503794,7.869557,15.173766,6.386103,6.386103,6.38884,6.386103,6.38884,6.290308,6.386103,6.391577,6.503794,7.872294,6.38884,6.369681
2021-12-15 10:00:00 UTC,8.56875,3.510755,18.613469,3.696573,3.51952,4.043246,3.705338,3.51952,4.812383,4.055237,3.705338,3.705338,8.355,4.836365,4.055237,4.055237,4.055237,18.565159,8.59875,4.836365,4.836365,4.836365,8.59875,18.671441,8.59875,8.59875,8.595,18.671441,18.671441,18.671441,18.671441,18.671441,5.095028,5.091602,5.077898,5.035073,4.993961,4.988822,9.91875,5.125862,5.125862,5.088176,5.014517,4.959701,4.942571,4.959701,5.242346,5.244059,5.108732,4.971692,4.898033,4.932293,4.93058,6.884237,6.709069,5.783963,5.778489,5.216651,4.91345,4.820948,4.959701,4.966553,5.08475,9.91875,9.39,9.39,5.7867,4.875764,4.992248,5.065907,5.059055,5.351978,7.965352,12.25845,5.214938,18.429891,18.429891,10.82625,5.117297,5.465036,5.73196,5.734697,7.092249,12.10338,12.72366,6.394314,6.922555,10.07625,11.24625,11.79,11.90625,14.248515,13.287081,10.25625,13.261236,13.969389,16.450509,16.450509,16.450509,16.450509,16.450509,16.450509,16.450509,16.450509,6.917081,6.917081,6.917081,6.917081,6.917081,16.450509,16.450509,6.917081,4.385846,4.385846,4.385846,4.385846,4.385846,6.917081,6.917081,4.385846,3.743904,3.743904,3.743904,3.743904,3.743904,4.385846,4.385846,16.450509,3.743904,3.4494,3.4494,3.4494,3.4494,3.4494,3.743904,3.743904,6.917081,16.450509,3.295136,3.295136,3.295136,3.295136,3.295136,3.4494,3.4494,4.385846,6.917081,16.450509,3.207486,3.207486,3.207486,3.207486,3.207486,3.288124,3.295136,3.743904,4.385846,6.917081,3.15139,3.15139
2021-12-15 11:00:00 UTC,5.122436,3.822269,12.765012,3.882224,3.775458,4.03982,3.839399,3.81713,4.492052,4.008986,3.866807,3.866807,6.531164,4.414967,4.008986,4.010699,4.010699,15.106569,6.101455,4.41668,4.41668,4.414967,6.101455,15.106569,6.101455,6.101455,6.104192,15.106569,15.106569,15.106569,15.106569,15.106569,2.735929,2.735929,2.630749,2.536087,2.518557,2.541346,4.110053,2.883181,2.883181,2.714893,2.562382,2.564135,2.593936,2.627243,3.160155,3.160155,2.862145,2.604454,2.66055,2.69561,2.737682,3.610676,4.915163,3.752669,3.752669,3.15139,2.669315,2.811308,2.865651,2.927006,2.867404,7.480903,5.401655,5.401655,3.829121,2.946289,3.158402,3.232028,3.317925,3.226769,5.199521,8.47125,3.281112,14.863626,14.863626,6.479161,3.722868,4.044959,4.1426,4.274501,4.106627,8.244526,10.03875,4.185425,4.209407,6.539375,8.43,9.34875,10.85625,9.04875,10.68375,7.040246,10.11375,10.33125,18.275299,18.275299,18.275299,18.275299,18.275299,18.275299,18.275299,18.275299,8.39625,8.39625,8.39625,8.39625,8.39625,18.275299,18.275299,8.39625,4.892894,4.891181,4.892894,4.892894,4.892894,8.39625,8.39625,4.892894,4.166582,4.166582,4.166582,4.166582,4.166582,4.892894,4.892894,18.275299,4.166582,3.847964,3.847964,3.847964,3.847964,3.847964,4.166582,4.166582,8.39625,18.275299,3.679043,3.679043,3.679043,3.679043,3.679043,3.842825,3.847964,4.891181,8.39625,18.275299,3.582628,3.582628,3.582628,3.582628,3.582628,3.663266,3.679043,4.166582,4.892894,8.39625,3.523026,3.523026
2021-12-15 12:00:00 UTC,7.516484,6.678962,13.623066,6.676225,6.569482,6.678962,6.542112,6.665277,6.856867,6.465476,6.676225,6.659803,9.03375,6.714543,6.678962,6.678962,6.681699,15.871581,8.45625,6.802127,6.804864,6.79939,8.46,15.871581,8.45625,8.45625,8.46,15.871581,15.871581,15.871581,15.871581,15.871581,2.890193,2.890193,2.778001,2.714893,2.735929,2.697363,3.444141,3.047963,3.047963,2.863898,2.769236,2.804296,2.770989,2.746447,3.342467,3.342467,3.014656,2.860392,2.914735,2.902464,2.846368,3.719362,5.321144,3.979865,3.979865,3.312666,3.035692,3.11633,3.119836,3.044457,2.921747,8.27625,6.016608,6.016608,4.017551,3.393304,3.51952,3.526532,3.503743,3.205733,4.9991,7.234573,3.523026,15.623469,15.623469,7.344053,4.252232,4.471496,4.481774,4.750715,3.914771,8.050199,12.010338,4.497191,4.048385,9.16875,11.45625,11.71125,12.904575,7.125093,11.05875,8.26875,11.91,8.044725,17.560311,17.560311,17.560311,17.560311,17.560311,17.560311,17.560311,17.560311,13.276743,13.271574,13.271574,13.276743,13.276743,17.560311,17.560311,13.266405,11.83125,11.8275,11.83125,11.83125,11.8275,12.025845,13.271574,11.83125,11.45625,11.45625,11.4525,11.4525,11.45625,10.54125,11.83125,17.560311,11.45625,11.4525,11.45625,11.45625,11.4525,11.4525,10.935,11.45625,13.271574,17.560311,11.45625,11.4525,11.4525,11.45625,11.4525,11.30625,11.45625,11.83125,13.271574,17.560311,11.4525,10.995,10.99875,10.995,10.99875,10.99875,11.4525,11.45625,11.83125,13.271574,10.99875,10.4175
2021-12-15 13:00:00 UTC,10.1175,11.00625,15.085893,10.95375,9.60375,10.94625,10.28625,9.4125,11.295,10.49625,10.3725,9.54,12.656463,10.09875,11.1225,10.37625,10.37625,16.073172,10.7175,11.16,11.1525,11.14875,12.087873,16.073172,12.10338,12.10338,12.108549,16.073172,16.073172,16.073172,16.073172,16.073172,5.693642,5.674483,5.674483,5.575951,5.489018,5.473601,4.541729,5.693642,5.696379,5.693642,5.56774,5.497583,5.477027,5.463323,5.737434,5.734697,5.712801,5.529422,5.46161,5.42735,5.389664,6.8815,10.815,6.063137,6.065874,5.89618,5.710064,5.398229,5.338274,5.271467,5.451332,10.8675,8.39625,8.39625,7.086775,6.016608,5.81407,5.274893,5.122436,5.317718,6.085033,5.223503,5.357117,16.641762,16.641762,13.597221,8.009144,8.3925,5.959131,5.098454,5.266328,12.072366,10.24125,5.554055,5.233781,15.757863,16.641762,13.902192,6.813075,6.859604,6.394314,12.801195,9.21375,7.330368,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,8.083043,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,13.385292,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,15.354681,10.11375,10.11375,10.11375,10.11375,10.11375,15.354681,15.354681,15.354681,10.11375,10.02375,10.02375,10.02375,10.02375,10.02375,8.36625,10.11375,15.354681,15.354681,10.02375,10.02375,10.02375,10.02375,10.02375,10.02375,8.9475,10.02375,15.354681,15.354681,10.02375,10.02375
2021-12-15 14:00:00 UTC,11.56875,11.71125,17.903312,11.67375,10.69875,11.93625,11.1075,10.5,12.640956,11.34375,11.29125,10.65,14.331219,11.1975,11.92875,11.4075,11.4075,17.908143,12.697815,12.434196,12.439365,12.434196,13.788474,17.908143,13.783305,13.783305,13.788474,17.908143,17.908143,17.908143,17.908143,17.908143,5.652587,5.647113,5.647113,5.565003,5.501009,5.485592,4.683908,5.663535,5.666272,5.658061,5.537633,5.490731,5.468462,5.435915,5.773015,5.770278,5.726486,5.597847,5.454758,5.420498,5.370821,6.788442,11.57625,6.312204,6.314941,6.074085,5.762067,5.451332,5.382812,5.276606,5.382812,12.77535,9.80625,9.80625,7.844924,6.260201,6.232831,5.507861,5.185817,5.29031,6.865078,5.745645,5.411933,18.463708,18.463708,14.522472,9.3225,9.8025,8.091254,5.295449,5.355404,13.049307,11.44125,5.860599,5.39309,17.096634,18.463708,17.280113,7.582172,7.527432,7.146989,13.75746,10.4775,8.118624,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,7.943456,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,13.163025,6.577693,6.577693,6.577693,6.577693,6.577693,13.163025,13.163025,6.577693,6.577693,6.577693,6.577693,6.577693,6.577693,6.577693,5.468462,6.577693,13.163025,6.574956,6.577693,6.577693,6.577693,6.577693,6.577693,6.577693,6.577693,13.163025,13.163025,6.577693,6.577693,5.630691,5.627954,5.627954,5.627954,5.627954,6.577693,6.577693,13.163025,5.627954,5.627954
2021-12-15 15:00:00 UTC,7.524695,3.771952,16.285101,3.916484,3.749163,4.216259,3.901067,3.76494,4.940858,4.195703,3.904493,3.904493,8.79,4.891181,4.195703,4.195703,4.195703,18.246313,8.355,4.891181,4.892894,4.891181,8.35875,18.246313,8.355,8.355,8.35875,18.246313,18.246313,18.246313,18.246313,18.246313,3.374021,3.374021,3.253064,3.144378,3.121589,3.126848,5.67722,3.55458,3.55458,3.352985,3.181191,3.149637,3.182944,3.242546,3.899354,3.897641,3.528285,3.233781,3.233781,3.2741,3.358244,4.327604,5.638902,4.653074,4.653074,3.873659,3.321431,3.43187,3.477448,3.605417,3.549321,9.15375,8.009144,8.009144,4.668491,3.521273,3.757928,3.844538,4.092923,3.959309,6.733702,10.95,3.907919,17.999932,17.999932,8.93625,4.41668,4.711316,4.784975,5.365682,4.928867,10.4475,12.15507,4.856921,5.252624,8.7,10.995,11.5125,13.219884,12.093042,12.899406,8.48625,11.8125,12.837378,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,9.58125,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,11.01,5.214938,5.214938,5.214938,5.214938,5.214938,10.52625,11.01,5.214938,5.214938,5.214938,5.214938,5.214938,5.214938,5.214938,5.107019,5.214938,11.01,5.214938,5.214938,5.214938,5.214938,5.214938,5.214938,5.214938,5.214938,11.01,11.01,5.214938,5.214938,4.819235,4.819235,4.819235,4.819235,4.819235,5.115584,5.214938,11.01,4.819235,4.819235
